id,per_square_meter_price
0,17.028076171875
7,16.46337890625
12,16.8798828125
14,16.9736328125
18,16.839599609375
21,17.522216796875
22,17.232421875
24,17.17578125
26,17.050048828125
28,17.118896484375
31,17.1552734375
32,17.172607421875
39,17.34765625
40,16.726806640625
41,17.549072265625
42,16.740478515625
43,16.804443359375
46,16.83154296875
50,16.80224609375
55,17.702880859375
56,16.757568359375
64,17.802001953125
68,17.378662109375
69,17.169677734375
70,17.2666015625
71,16.900390625
72,16.771728515625
83,17.226318359375
91,16.90234375
95,17.453857421875
97,16.947998046875
98,17.28857421875
100,16.775390625
102,16.76171875
105,17.060546875
116,16.7578125
117,16.5634765625
120,17.481689453125
127,17.255859375
132,17.8056640625
133,17.126220703125
136,17.099609375
145,16.833740234375
150,18.067138671875
152,17.06689453125
160,16.59521484375
161,16.662841796875
170,17.139404296875
171,17.544189453125
174,17.099609375
176,17.4462890625
177,17.41796875
179,17.4306640625
181,17.49560546875
184,17.018310546875
189,16.751953125
193,16.7255859375
199,16.658447265625
207,17.920166015625
213,17.39697265625
225,17.412353515625
226,16.806884765625
228,18.067138671875
231,16.614013671875
233,16.963623046875
240,17.5849609375
241,16.8447265625
243,18.31640625
244,17.13623046875
246,17.10107421875
248,17.685791015625
251,16.9912109375
255,16.81005859375
259,16.913330078125
260,16.841552734375
268,17.280029296875
272,17.0400390625
274,16.982177734375
278,16.671142578125
279,17.503662109375
280,16.5537109375
283,16.804443359375
289,16.61279296875
292,16.96240234375
296,17.29248046875
297,17.0927734375
300,17.551513671875
301,16.84521484375
309,17.455078125
313,17.702880859375
325,17.471435546875
326,17.072998046875
327,17.662353515625
328,16.92822265625
330,17.300048828125
332,17.30224609375
333,17.693603515625
345,16.5869140625
347,16.8515625
349,17.22314453125
351,18.067138671875
352,16.888671875
355,17.57470703125
362,17.337158203125
368,16.86865234375
369,17.498291015625
375,17.2958984375
381,17.447509765625
384,17.54638671875
385,17.20849609375
387,17.065673828125
391,17.223876953125
392,17.8701171875
396,17.032470703125
399,16.76806640625
405,16.7138671875
407,17.40380859375
409,17.39453125
410,16.56689453125
414,17.247314453125
417,16.718505859375
418,18.067138671875
419,17.410888671875
430,17.4267578125
432,16.804443359375
435,18.067138671875
439,16.525634765625
447,17.302490234375
453,17.167236328125
460,16.73583984375
468,18.031982421875
472,16.926513671875
474,16.8251953125
479,17.01123046875
482,15.896240234375
484,16.723388671875
486,17.49658203125
487,17.228759765625
488,17.551513671875
489,16.997314453125
497,16.8681640625
503,17.038330078125
506,17.3154296875
508,16.76220703125
511,17.217041015625
514,17.31884765625
519,17.785888671875
523,17.125
525,17.19873046875
526,17.0712890625
532,17.031982421875
539,18.3056640625
548,17.158447265625
558,17.596923828125
560,17.46875
562,16.7265625
565,16.8056640625
576,17.471435546875
578,16.976806640625
582,17.01806640625
586,17.28369140625
588,17.128173828125
596,17.623291015625
601,16.84521484375
605,17.034912109375
608,16.123779296875
630,16.657470703125
638,17.6435546875
641,16.771728515625
642,17.4052734375
644,16.988037109375
651,16.7451171875
652,16.84326171875
653,17.010986328125
657,17.40576171875
660,16.943603515625
661,17.607421875
669,18.067138671875
673,16.858154296875
685,17.287109375
687,16.763916015625
689,17.254638671875
690,17.813232421875
692,17.24951171875
694,17.693359375
698,16.793701171875
701,17.218505859375
706,17.23876953125
707,17.4248046875
711,17.291259765625
713,17.073486328125
715,16.96826171875
717,16.698486328125
