id,per_square_meter_price
2,15.4241943359375
11,16.5966796875
19,15.546142578125
25,16.619873046875
35,15.2012939453125
38,15.78173828125
53,17.066162109375
58,15.7799072265625
59,15.580810546875
62,15.0069580078125
63,15.55126953125
65,15.84912109375
66,15.380615234375
74,15.362548828125
78,15.53955078125
79,15.3187255859375
80,15.741455078125
82,15.400146484375
84,15.2242431640625
89,15.6468505859375
92,16.1224365234375
94,15.5574951171875
96,15.190673828125
101,15.7904052734375
104,15.24169921875
106,15.733642578125
109,15.4588623046875
111,15.1932373046875
112,16.3253173828125
115,16.652587890625
118,15.5025634765625
119,15.33837890625
122,15.3736572265625
123,15.848876953125
125,16.09326171875
134,15.370361328125
138,14.7777099609375
140,16.126708984375
144,16.1351318359375
148,15.1378173828125
149,15.7635498046875
151,15.53271484375
154,15.7686767578125
158,15.2628173828125
159,15.2276611328125
162,15.8612060546875
165,15.56396484375
166,14.1533203125
168,15.513916015625
169,15.46240234375
178,16.0250244140625
183,15.8431396484375
186,15.266845703125
188,15.515869140625
192,15.6856689453125
197,15.7060546875
198,16.12646484375
201,15.5166015625
203,15.3956298828125
204,15.4244384765625
206,14.5732421875
210,15.4488525390625
214,15.63623046875
215,15.7822265625
223,15.9404296875
224,16.0330810546875
230,16.6031494140625
232,15.956787109375
236,15.4593505859375
237,15.317626953125
249,15.697998046875
256,16.0982666015625
257,16.47705078125
262,15.2833251953125
265,15.304443359375
266,15.8941650390625
267,15.582275390625
281,15.5377197265625
284,15.24365234375
286,15.6524658203125
291,15.42626953125
294,15.3580322265625
305,15.1102294921875
307,16.113525390625
308,15.81787109375
311,15.4150390625
315,14.665771484375
317,15.814208984375
319,15.109375
320,15.3853759765625
323,15.965087890625
324,15.7578125
331,15.1136474609375
334,15.489013671875
335,15.899658203125
337,15.71923828125
340,15.2276611328125
342,15.473876953125
346,15.6368408203125
348,15.5159912109375
357,15.1983642578125
359,15.635009765625
367,15.8292236328125
370,15.629150390625
371,15.748291015625
372,14.183349609375
379,15.239990234375
383,15.4564208984375
386,15.837890625
388,16.3671875
390,15.9840087890625
394,15.269775390625
395,15.6907958984375
397,16.3651123046875
398,15.9361572265625
401,15.4447021484375
402,15.43798828125
406,15.45751953125
408,15.4775390625
411,15.50390625
412,16.0213623046875
415,15.098876953125
420,15.5753173828125
422,15.617919921875
424,15.4302978515625
425,15.996826171875
426,15.638427734375
428,15.3643798828125
429,15.271240234375
437,15.6083984375
446,15.442626953125
449,16.1409912109375
450,15.4525146484375
454,15.620849609375
457,15.0849609375
463,15.2642822265625
466,15.41796875
475,15.444091796875
493,15.41357421875
494,15.7156982421875
495,15.01708984375
496,15.8165283203125
499,16.961669921875
502,16.31396484375
504,14.53076171875
505,15.58447265625
510,15.66162109375
515,15.3067626953125
521,15.94873046875
522,15.3905029296875
527,15.7569580078125
530,15.6646728515625
535,15.523193359375
536,15.7232666015625
543,15.553466796875
544,15.4774169921875
545,16.2344970703125
546,15.6004638671875
547,15.8477783203125
551,15.695556640625
554,15.560302734375
556,15.563232421875
557,15.521240234375
567,15.907470703125
569,15.6944580078125
571,15.6605224609375
