id,per_square_meter_price
0,17.028076171875
1,14.804658930131996
2,15.4241943359375
3,15.068626543763726
4,15.276673128995183
5,15.536812799067564
6,15.492930439378188
7,16.46337890625
8,15.155210210873204
9,15.40975451646415
10,14.914026352783983
11,16.5966796875
12,16.8798828125
13,15.519548380171493
14,16.9736328125
15,15.469899375589325
16,14.75358004264169
17,16.09020235371849
18,16.839599609375
19,15.546142578125
20,15.052271689531429
21,17.522216796875
22,17.232421875
23,14.684393826957278
24,17.17578125
25,16.619873046875
26,17.050048828125
27,14.679828449861814
28,17.118896484375
29,14.45805515831702
30,14.937951000123029
31,17.1552734375
32,17.172607421875
33,15.407965378044764
34,14.894101302987773
35,15.2012939453125
36,14.774209490729003
37,15.16343823210479
38,15.78173828125
39,17.34765625
40,16.726806640625
41,17.549072265625
42,16.740478515625
43,16.804443359375
44,14.920483435277191
45,15.339193779727577
46,16.83154296875
47,14.881261936195113
48,15.359284479386483
49,14.58118330243531
50,16.80224609375
51,15.21739768843958
52,15.117471750687503
53,17.066162109375
54,14.6619402717925
55,17.702880859375
56,16.757568359375
57,15.205090237332586
58,15.7799072265625
59,15.580810546875
60,14.867256300220332
61,16.212756907487574
62,15.0069580078125
63,15.55126953125
64,17.802001953125
65,15.84912109375
66,15.380615234375
67,15.193836559437162
68,17.378662109375
69,17.169677734375
70,17.2666015625
71,16.900390625
72,16.771728515625
73,15.815537761054916
74,15.362548828125
75,14.948566488782925
76,14.726325622374157
77,15.176601084422035
78,15.53955078125
79,15.3187255859375
80,15.741455078125
81,15.216362959267348
82,15.400146484375
83,17.226318359375
84,15.2242431640625
85,15.692342215002856
86,15.951327405325316
87,14.85925309831554
88,15.008600715684686
89,15.6468505859375
90,14.963616791458762
91,16.90234375
92,16.1224365234375
93,14.98173317900216
94,15.5574951171875
95,17.453857421875
96,15.190673828125
97,16.947998046875
98,17.28857421875
99,15.32786469771166
100,16.775390625
101,15.7904052734375
102,16.76171875
103,14.63297908502987
104,15.24169921875
105,17.060546875
106,15.733642578125
107,14.925856340601362
108,14.713808604807896
109,15.4588623046875
110,15.587235681876685
111,15.1932373046875
112,16.3253173828125
113,15.412139287044116
114,15.385913595070052
115,16.652587890625
116,16.7578125
117,16.5634765625
118,15.5025634765625
119,15.33837890625
120,17.481689453125
121,14.931893202421604
122,15.3736572265625
123,15.848876953125
124,15.57500558825878
125,16.09326171875
126,15.3240569508298
127,17.255859375
128,15.150292662589258
129,15.010693094085386
130,15.403280599979094
131,15.04079540631821
132,17.8056640625
133,17.126220703125
134,15.370361328125
135,15.210555977329951
136,17.099609375
137,14.939479446075303
138,14.7777099609375
139,14.772520462024342
140,16.126708984375
141,15.348388372705053
142,15.091196983342329
143,14.983483220409378
144,16.1351318359375
145,16.833740234375
146,15.766002249210988
147,15.05750731721232
148,15.1378173828125
149,15.7635498046875
150,18.067138671875
151,15.53271484375
152,17.06689453125
153,15.034701886300386
154,15.7686767578125
155,14.881856352560106
156,14.995734355952663
157,15.175050927598027
158,15.2628173828125
159,15.2276611328125
160,16.59521484375
161,16.662841796875
162,15.8612060546875
163,15.891362837475873
164,15.606692261757416
165,15.56396484375
166,14.1533203125
167,14.696178553381309
168,15.513916015625
169,15.46240234375
170,17.139404296875
171,17.544189453125
172,14.88269525842578
173,16.156959664083704
174,17.099609375
175,15.120241898010496
176,17.4462890625
177,17.41796875
178,16.0250244140625
179,17.4306640625
180,14.253089471815526
181,17.49560546875
182,14.335309421250264
183,15.8431396484375
184,17.018310546875
185,15.111382975689908
186,15.266845703125
187,15.148917108850002
188,15.515869140625
189,16.751953125
190,15.92205665721209
191,14.418378416818308
192,15.6856689453125
193,16.7255859375
194,14.72015887843374
195,15.485083268068394
196,14.766191566703672
197,15.7060546875
198,16.12646484375
199,16.658447265625
200,15.721680983564596
201,15.5166015625
202,15.459730746607958
203,15.3956298828125
204,15.4244384765625
205,16.622218093922953
206,14.5732421875
207,17.920166015625
208,15.216189054174311
209,14.69528941933697
210,15.4488525390625
211,14.619338050991882
212,14.859540325188425
213,17.39697265625
214,15.63623046875
215,15.7822265625
216,14.862418327535329
217,14.845779056062373
218,14.72278045479709
219,15.645690776601551
220,15.991900088660644
221,15.80132500543614
222,14.880330233670712
223,15.9404296875
224,16.0330810546875
225,17.412353515625
226,16.806884765625
227,14.726716340288467
228,18.067138671875
229,15.15120044694254
230,16.6031494140625
231,16.614013671875
232,15.956787109375
233,16.963623046875
234,14.70888414973215
235,14.921092661109572
236,15.4593505859375
237,15.317626953125
238,15.565070052042216
239,14.963591484896591
240,17.5849609375
241,16.8447265625
242,14.737067664106725
243,18.31640625
244,17.13623046875
245,14.830204993978054
246,17.10107421875
247,15.382014822025765
248,17.685791015625
249,15.697998046875
250,15.188082990028253
251,16.9912109375
252,15.713369965685546
253,15.180584820993818
254,14.894170425204832
255,16.81005859375
256,16.0982666015625
257,16.47705078125
258,15.087674837419655
259,16.913330078125
260,16.841552734375
261,15.31341957577082
262,15.2833251953125
263,15.0237123387362
264,15.901390950749368
265,15.304443359375
266,15.8941650390625
267,15.582275390625
268,17.280029296875
269,15.746105439732217
270,14.572664771036507
271,15.065321488972378
272,17.0400390625
273,15.28654732844138
274,16.982177734375
275,17.17558758266535
276,14.75072628504883
277,15.31652521286058
278,16.671142578125
279,17.503662109375
280,16.5537109375
281,15.5377197265625
282,14.884128054619154
283,16.804443359375
284,15.24365234375
285,15.254245675962087
286,15.6524658203125
287,14.755070907706486
288,15.264748113863453
289,16.61279296875
290,15.131228860340212
291,15.42626953125
292,16.96240234375
293,15.214110534089
294,15.3580322265625
295,15.614963614220612
296,17.29248046875
297,17.0927734375
298,14.869459642221052
299,15.16194663512088
300,17.551513671875
301,16.84521484375
302,14.939504785897514
303,15.300512758949369
